dt,press,temp,cond,sal
2/19/2021 3:12,11.82016667,12.29,3.636,31.27407735
2/19/2021 3:18,11.81491667,12.29333333,3.636,31.27113051
2/19/2021 3:24,11.80675,12.29333333,3.6348,31.25956314
2/19/2021 3:30,11.80208333,12.29666667,3.636,31.26818417
2/19/2021 3:36,11.79216667,12.29666667,3.6336,31.24505137
2/19/2021 3:42,11.78516667,12.3,3.6328,31.23439719
2/19/2021 3:48,11.7805,12.30333333,3.6308,31.21218034
2/19/2021 3:54,11.777,12.31666667,3.6284,31.17729958
2/19/2021 4:00,11.77233333,12.32,3.624,31.13197767
2/19/2021 4:06,11.75425,12.34333333,3.6228,31.0999065
2/19/2021 4:12,11.74608333,12.35,3.6232,31.09790076
2/19/2021 4:18,11.74258333,12.36,3.6244,31.1006674
2/19/2021 4:24,11.73733333,12.37,3.6232,31.08034255
2/19/2021 4:30,11.73441667,12.38,3.6228,31.06772269
2/19/2021 4:36,11.728,12.38333333,3.6232,31.06864689
2/19/2021 4:42,11.71925,12.38666667,3.6232,31.0657242
2/19/2021 4:48,11.71108333,12.39,3.6232,31.062802
2/19/2021 4:54,11.70291667,12.39333333,3.6232,31.0598803
2/19/2021 5:00,11.6965,12.39666667,3.62,31.02619294
2/19/2021 5:06,11.69125,12.40666667,3.6212,31.02897436
2/19/2021 5:12,11.69125,12.40666667,3.622,31.03666396
2/19/2021 5:18,11.69008333,12.41,3.6212,31.02605671
2/19/2021 5:24,11.69008333,12.41,3.6208,31.02221224
2/19/2021 5:30,11.69008333,12.41333333,3.6204,31.01545124
2/19/2021 5:36,11.693,12.40666667,3.62,31.01743996
2/19/2021 5:42,11.69125,12.40333333,3.6188,31.00882176
2/19/2021 5:48,11.68833333,12.40666667,3.6184,31.00206076
2/19/2021 5:54,11.68483333,12.40333333,3.618,31.00113152
2/19/2021 6:00,11.68308333,12.40666667,3.6144,30.96361276
2/19/2021 6:06,11.65216667,12.4,3.6164,30.98866579
2/19/2021 6:12,11.68483333,12.39666667,3.6152,30.98004373
2/19/2021 6:18,11.672,12.39333333,3.6152,30.9829585
2/19/2021 6:24,11.67491667,12.39,3.6156,30.98972017
2/19/2021 6:30,11.68483333,12.38333333,3.6148,30.98785868
2/19/2021 6:36,11.67841667,12.38,3.6148,30.99077508
2/19/2021 6:42,11.7,12.36666667,3.6148,31.00244558
2/19/2021 6:48,11.69475,12.35333333,3.6156,31.02182385
2/19/2021 6:54,11.70466667,12.34666667,3.6156,31.02766725
2/19/2021 7:00,11.70641667,12.32666667,3.6132,31.02209394
2/19/2021 7:06,11.728,12.31666667,3.6156,31.05398687
2/19/2021 7:12,11.73733333,12.30666667,3.616,31.06662342
2/19/2021 7:18,11.74608333,12.28666667,3.6164,31.0880592
2/19/2021 7:24,11.73733333,12.27,3.6168,31.1065819
2/19/2021 7:30,11.73266667,12.25333333,3.6172,31.12512018
2/19/2021 7:36,11.73616667,12.23666667,3.6204,31.17070322
2/19/2021 7:42,11.79041667,12.21666667,3.6208,31.19222952
2/19/2021 7:48,11.79333333,12.20333333,3.6212,31.20788067
2/19/2021 7:54,11.79508333,12.19666667,3.6224,31.22537324
2/19/2021 8:00,11.81491667,12.18666667,3.6204,31.21489433
2/19/2021 8:06,11.82133333,12.16333333,3.6236,31.2665029
2/19/2021 8:12,11.84291667,12.15,3.626,31.30154914
2/19/2021 8:18,11.85808333,12.12333333,3.6284,31.34847828
2/19/2021 8:24,11.87091667,12.11333333,3.6292,31.36512472
2/19/2021 8:30,11.87441667,12.07666667,3.6336,31.44044945
2/19/2021 8:36,11.87441667,12.06333333,3.6344,31.46011843
2/19/2021 8:42,11.91058333,12.03666667,3.6356,31.49561542
2/19/2021 8:48,11.87266667,12.01333333,3.6336,31.49710524
2/19/2021 8:54,11.91525,12.00666667,3.6352,31.51861509
2/19/2021 9:00,11.93858333,11.98666667,3.632,31.5054715
2/19/2021 9:06,11.9765,11.97333333,3.6344,31.54075618
2/19/2021 9:12,11.98116667,11.95666667,3.6368,31.57906247
2/19/2021 9:18,11.99225,11.95,3.636,31.57728042
2/19/2021 9:24,12.01733333,11.93666667,3.6356,31.58538687
2/19/2021 9:30,12.03075,11.92333333,3.636,31.60128304
2/19/2021 9:36,11.99575,11.91,3.6384,31.63665717
2/19/2021 9:42,12.06516667,11.88666667,3.6412,31.68498462
2/19/2021 9:48,12.06691667,11.88333333,3.6404,31.680205
2/19/2021 9:54,12.12408333,11.88,3.6416,31.69490661
2/19/2021 10:00,12.04241667,11.87666667,3.6384,31.66674659
2/19/2021 10:06,12.14566667,11.87,3.6396,31.68446281
2/19/2021 10:12,12.17425,11.86666667,3.6388,31.67968112
2/19/2021 10:18,12.18883333,11.86333333,3.6384,31.67879667
2/19/2021 10:24,12.20166667,11.86,3.6376,31.67401368
2/19/2021 10:30,12.17425,11.85333333,3.638,31.68394056
2/19/2021 10:36,12.225,11.83666667,3.6408,31.72632574
2/19/2021 10:42,12.26233333,11.83,3.642,31.74407019
2/19/2021 10:48,12.26116667,11.83333333,3.642,31.74104879
2/19/2021 10:54,12.29208333,11.83,3.642,31.74407019
2/19/2021 11:00,12.26,11.79333333,3.642,31.7773396
2/19/2021 11:06,12.30608333,11.76666667,3.6444,31.82502088
2/19/2021 11:12,12.34866667,11.77666667,3.6444,31.81592286
2/19/2021 11:18,12.32708333,11.77666667,3.644,31.81201616
2/19/2021 11:24,12.365,11.77333333,3.6444,31.81895501
2/19/2021 11:30,12.31716667,11.74666667,3.6416,31.81586303
2/19/2021 11:36,12.39825,11.72666667,3.64,31.81843089
2/19/2021 11:42,12.42566667,11.71,3.6388,31.82187724
2/19/2021 11:48,12.40116667,11.70333333,3.6384,31.82403941
2/19/2021 11:54,12.41108333,11.68666667,3.636,31.8157431
2/19/2021 12:00,12.46416667,11.68666667,3.634,31.79616458
2/19/2021 12:06,12.456,11.69666667,3.6372,31.81837291
2/19/2021 12:12,12.45891667,11.69666667,3.6384,31.83011702
2/19/2021 12:18,12.4805,11.69666667,3.6396,31.84186112
2/19/2021 12:24,12.49216667,11.69666667,3.6388,31.83403172
2/19/2021 12:30,12.43033333,11.68,3.6372,31.833571
2/19/2021 12:36,12.49216667,11.67666667,3.6368,31.83269547
2/19/2021 12:42,12.50208333,11.67666667,3.6384,31.8483623
2/19/2021 12:48,12.50441667,11.69,3.6436,31.8870965
2/19/2021 12:54,12.51491667,11.68333333,3.644,31.89710299
2/19/2021 13:00,12.51491667,11.67333333,3.6412,31.87882428
2/19/2021 13:06,12.51083333,11.66,3.644,31.9184383
2/19/2021 13:12,12.47408333,11.65666667,3.6444,31.925407
2/19/2021 13:18,12.48691667,11.64666667,3.6416,31.90712306
2/19/2021 13:24,12.47875,11.64333333,3.6424,31.91801322
2/19/2021 13:30,12.45016667,11.64,3.6408,31.90538292
2/19/2021 13:36,12.45716667,11.60666667,3.6312,31.84174091
2/19/2021 13:42,12.43733333,11.58333333,3.63,31.85130677
2/19/2021 13:48,12.42916667,11.58666667,3.6296,31.84433129
2/19/2021 13:54,12.41808333,11.60333333,3.6304,31.83694035
2/19/2021 14:00,12.40816667,11.62333333,3.6304,31.8186666
2/19/2021 14:06,12.38891667,11.64,3.6324,31.82305475
2/19/2021 14:12,12.37433333,11.66,3.6344,31.82439719
2/19/2021 14:18,12.37025,11.66333333,3.6348,31.8252738
2/19/2021 14:24,12.34808333,11.67,3.6336,31.80743971
2/19/2021 14:30,12.33525,11.67333333,3.6332,31.80048346
2/19/2021 14:36,12.32066667,11.68666667,3.632,31.77658607
2/19/2021 14:42,12.31425,11.69333333,3.6316,31.76660101
2/19/2021 14:48,12.29675,11.7,3.6316,31.76053372
2/19/2021 14:54,12.27866667,11.71,3.6312,31.74752331
2/19/2021 15:00,12.26583333,11.72,3.6284,31.71104538
2/19/2021 15:06,12.24658333,11.73333333,3.6296,31.7106732
2/19/2021 15:12,12.23491667,11.75333333,3.63,31.69643379
2/19/2021 15:18,12.22033333,11.76666667,3.6312,31.6960669
2/19/2021 15:24,12.20691667,11.78666667,3.6324,31.68965849
2/19/2021 15:30,12.19,11.8,3.6332,31.68538985
2/19/2021 15:36,12.176,11.81333333,3.6344,31.68502716
2/19/2021 15:42,12.16433333,11.82666667,3.6356,31.68466471
2/19/2021 15:48,12.14566667,11.83,3.6364,31.68945086
2/19/2021 15:54,12.13283333,11.82333333,3.636,31.69158388
2/19/2021 16:00,12.12,11.82333333,3.6332,31.66426956
2/19/2021 16:06,12.10483333,11.82333333,3.6324,31.65646548
2/19/2021 16:12,12.09025,11.82666667,3.63,31.63004073
2/19/2021 16:18,12.07508333,11.82666667,3.6272,31.60272875
2/19/2021 16:24,12.05875,11.82666667,3.6252,31.58322018
2/19/2021 16:30,12.04533333,11.83,3.6228,31.55680392
2/19/2021 16:36,12.02841667,11.83,3.6208,31.53729702
2/19/2021 16:42,12.01091667,11.83333333,3.618,31.50698586
2/19/2021 16:48,11.9975,11.84,3.618,31.5009844
2/19/2021 16:54,11.98466667,11.84666667,3.6164,31.4793861
2/19/2021 17:00,11.97008333,11.85333333,3.6132,31.44219891
2/19/2021 17:06,11.95433333,11.86,3.6124,31.42841473
2/19/2021 17:12,11.93858333,11.87333333,3.6128,31.42034579
2/19/2021 17:18,11.924,11.88333333,3.6112,31.39579132
2/19/2021 17:24,11.90708333,11.89666667,3.6096,31.36826448
2/19/2021 17:30,11.89366667,11.91,3.6088,31.34854321
2/19/2021 17:36,11.88083333,11.92666667,3.6084,31.32974811
2/19/2021 17:42,11.86391667,11.94,3.608,31.31394542
2/19/2021 17:48,11.84816667,11.94666667,3.6064,31.29243379
2/19/2021 17:54,11.82833333,11.96333333,3.6048,31.26201555
2/19/2021 18:00,11.81316667,11.97666667,3.6032,31.23459005
2/19/2021 18:06,11.79858333,11.99333333,3.6036,31.22364544
2/19/2021 18:12,11.78866667,12.01,3.6036,31.20882655
2/19/2021 18:18,11.77408333,12.03,3.6044,31.19882357
