dt,press,temp,cond,sal
7/23/2021 22:36,12.0885,19.34333333,4.708,34.77475967
7/23/2021 22:42,12.08033333,19.40666667,4.718,34.80461631
7/23/2021 22:48,12.07041667,19.45333333,4.7252,34.82517464
7/23/2021 22:54,12.06691667,19.51,4.7344,34.85385049
7/23/2021 23:00,12.0535,19.55666667,4.742,34.8776076
7/23/2021 23:06,12.029,19.63666667,4.7552,34.91963318
7/23/2021 23:12,12.03075,19.66,4.7588,34.92981008
7/23/2021 23:18,12.01908333,19.72333333,4.7696,34.96615431
7/23/2021 23:24,12.00741667,19.76333333,4.7764,34.98891927
7/23/2021 23:30,11.99108333,19.8,4.7824,35.00782147
7/23/2021 23:36,11.97941667,19.85,4.7908,35.03535427
7/23/2021 23:42,11.97591667,19.9,4.7988,35.05952424
7/23/2021 23:48,11.96308333,19.95,4.8072,35.0869442
7/23/2021 23:54,11.95141667,19.99,4.8136,35.10619983
7/24/2021 0:00,11.94966667,20.01666667,4.8176,35.11682124
7/24/2021 0:06,11.9415,20.05666667,4.8244,35.13931824
7/24/2021 0:12,11.93158333,20.08333333,4.8304,35.16636508
7/24/2021 0:18,11.91991667,20.10666667,4.8332,35.1698538
7/24/2021 0:24,11.9135,20.14,4.8392,35.19127108
7/24/2021 0:30,11.90533333,20.15333333,4.8424,35.20640346
7/24/2021 0:36,11.89366667,20.17333333,4.8468,35.22580056
7/24/2021 0:42,11.89191667,20.18666667,4.8488,35.23105873
7/24/2021 0:48,11.882,20.20333333,4.8528,35.24994038
7/24/2021 0:54,11.87558333,20.21,4.8556,35.26733842
7/24/2021 1:00,11.87383333,20.21333333,4.8572,35.27767701
7/24/2021 1:06,11.86916667,20.21666667,4.8588,35.28801415
7/24/2021 1:12,11.87033333,20.22,4.86,35.2950675
7/24/2021 1:18,11.87383333,20.22,4.8608,35.30163218
7/24/2021 1:24,11.87383333,20.21,4.8608,35.31001778
7/24/2021 1:30,11.88025,20.20666667,4.8608,35.31281376
7/24/2021 1:36,11.88375,20.22333333,4.8624,35.31196619
7/24/2021 1:42,11.89366667,20.21333333,4.862,35.31707058
7/24/2021 1:48,11.90183333,20.23333333,4.8664,35.33639671
7/24/2021 1:54,11.91175,20.25666667,4.8688,35.33651131
7/24/2021 2:00,11.92166667,20.25666667,4.8704,35.34963055
7/24/2021 2:06,11.93683333,20.24666667,4.8688,35.34489778
7/24/2021 2:12,11.94791667,20.24333333,4.8676,35.33785186
7/24/2021 2:18,11.96308333,20.24333333,4.866,35.32472895
7/24/2021 2:24,11.97766667,20.26,4.8664,35.31403912
7/24/2021 2:30,11.99108333,20.26333333,4.8652,35.30140813
7/24/2021 2:36,12.00566667,20.26666667,4.862,35.2723833
7/24/2021 2:42,12.02375,20.25666667,4.8576,35.24467663
7/24/2021 2:48,12.04533333,20.22666667,4.8508,35.21399679
7/24/2021 2:54,12.06166667,20.18333333,4.8432,35.18786238
7/24/2021 3:00,12.08325,20.12666667,4.8328,35.14981988
7/24/2021 3:06,12.1095,20.03333333,4.8172,35.09956287
7/24/2021 3:12,12.12933333,19.95,4.8024,35.04733134
7/24/2021 3:18,12.14741667,19.83666667,4.7848,34.9969133
7/24/2021 3:24,12.1725,19.7,4.76,34.90642965
7/24/2021 3:30,12.20225,19.60666667,4.7424,34.83933334
7/24/2021 3:36,12.22675,19.49333333,4.7244,34.78529296
7/24/2021 3:42,12.25183333,19.39,4.7068,34.72597535
7/24/2021 3:48,12.27983333,19.27333333,4.684,34.63442782
7/24/2021 3:54,12.30783333,19.17333333,4.6676,34.58168014
7/24/2021 4:00,12.33875,19.10333333,4.6524,34.51369759
7/24/2021 4:06,12.36791667,19.01666667,4.64,34.48270512
7/24/2021 4:12,12.40525,18.92333333,4.6256,34.44046838
7/24/2021 4:18,12.44783333,18.83,4.61,34.3880264
7/24/2021 4:24,12.47991667,18.73666667,4.5948,34.33872365
7/24/2021 4:30,12.50325,18.65666667,4.5832,34.30829584
7/24/2021 4:36,12.53358333,18.6,4.5736,34.27505323
7/24/2021 4:42,12.55925,18.49333333,4.5568,34.2229588
7/24/2021 4:48,12.59541667,18.39666667,4.5428,34.18587903
7/24/2021 4:54,12.62516667,18.25666667,4.5224,34.13084755
7/24/2021 5:00,12.65958333,17.94,4.476,34.00292413
7/24/2021 5:06,12.69108333,17.87666667,4.466,33.97097689
7/24/2021 5:12,12.71733333,17.76333333,4.4528,33.95377033
7/24/2021 5:18,12.74533333,17.42666667,4.3992,33.77805673
7/24/2021 5:24,12.77216667,17.52333333,4.4168,33.84779644
7/24/2021 5:30,12.80016667,17.26,4.38,33.75357996
7/24/2021 5:36,12.82816667,17.11,4.3588,33.69734653
7/24/2021 5:42,12.84916667,16.97,4.34,33.65311545
7/24/2021 5:48,12.876,16.91333333,4.332,33.63172629
7/24/2021 5:54,12.897,16.90333333,4.3292,33.61583212
7/24/2021 6:00,12.92033333,16.86,4.3212,33.58297768
7/24/2021 6:06,12.93083333,16.77666667,4.3092,33.54923408
7/24/2021 6:12,12.95883333,16.63333333,4.2896,33.5000269
7/24/2021 6:18,12.97983333,16.63666667,4.2896,33.4971733
7/24/2021 6:24,12.99383333,16.55333333,4.2776,33.46309523
7/24/2021 6:30,13.01075,16.50666667,4.2736,33.46790467
7/24/2021 6:36,13.01425,16.56666667,4.2808,33.47981147
7/24/2021 6:42,13.016,16.48666667,4.2688,33.44278674
7/24/2021 6:48,13.0195,16.37,4.2548,33.41946348
7/24/2021 6:54,13.01075,16.29,4.2468,33.41755633
7/24/2021 7:00,13.00433333,16.35666667,4.2532,33.41679004
7/24/2021 7:06,12.99266667,16.44,4.2636,33.43699973
7/24/2021 7:12,12.98158333,16.40666667,4.26,33.43386718
7/24/2021 7:18,12.96466667,16.45,4.266,33.44957626
7/24/2021 7:24,12.94658333,16.51666667,4.2752,33.47341261
7/24/2021 7:30,12.925,16.55666667,4.2804,33.48486528
7/24/2021 7:36,12.90808333,16.61333333,4.2876,33.49959027
7/24/2021 7:42,12.88883333,16.61666667,4.2896,33.51430143
7/24/2021 7:48,12.87075,16.64,4.2928,33.52241087
7/24/2021 7:54,12.84916667,16.68333333,4.2996,33.54496537
7/24/2021 8:00,12.82525,16.74666667,4.3088,33.57138311
7/24/2021 8:06,12.80308333,16.81,4.3188,33.60472074
7/24/2021 8:12,12.78091667,16.85666667,4.3248,33.61727057
7/24/2021 8:18,12.75875,16.95,4.34,33.67018512
7/24/2021 8:24,12.73716667,17.03,4.3504,33.69249153
7/24/2021 8:30,12.71441667,17.12,4.3648,33.7409361
7/24/2021 8:36,12.69108333,17.19333333,4.374,33.75830244
7/24/2021 8:42,12.66658333,17.27333333,4.386,33.79417533
7/24/2021 8:48,12.6415,17.44,4.4124,33.88056923
7/24/2021 8:54,12.617,17.50666667,4.4216,33.90323911
7/24/2021 9:00,12.59075,17.59666667,4.4368,33.95762129
7/24/2021 9:06,12.56741667,17.67666667,4.4476,33.98252726
7/24/2021 9:12,12.53941667,17.78666667,4.4672,34.05726691
7/24/2021 9:18,12.51491667,17.87666667,4.4796,34.08709857
7/24/2021 9:24,12.48866667,17.98,4.4964,34.14303729
7/24/2021 9:30,12.46533333,18.09333333,4.5148,34.20387766
7/24/2021 9:36,12.4455,18.17666667,4.5288,34.25241158
7/24/2021 9:42,12.41633333,18.26,4.542,34.29399489
7/24/2021 9:48,12.3895,18.36333333,4.56,34.35913394
7/24/2021 9:54,12.36966667,18.39333333,4.566,34.38452585
7/24/2021 10:00,12.34225,18.47,4.5788,34.42791479
7/24/2021 10:06,12.32008333,18.54666667,4.5936,34.48798627
7/24/2021 10:12,12.30083333,18.61,4.6064,34.54228148
7/24/2021 10:18,12.27808333,18.69333333,4.6228,34.60978711
7/24/2021 10:24,12.25241667,18.77666667,4.6384,34.67035143
7/24/2021 10:30,12.22966667,18.82666667,4.6484,34.71193725
7/24/2021 10:36,12.21333333,18.88666667,4.6608,34.76506227
7/24/2021 10:42,12.18183333,18.93666667,4.672,34.8164584
7/24/2021 10:48,12.16258333,18.98,4.6824,34.86669096
7/24/2021 10:54,12.13925,19.00333333,4.6868,34.88370333
7/24/2021 11:00,12.11941667,19.05,4.6988,34.94440964
7/24/2021 11:06,12.09491667,19.09333333,4.7092,34.99494251
7/24/2021 11:12,12.07508333,19.12333333,4.7164,35.0298716
7/24/2021 11:18,12.05466667,19.15666667,4.7248,35.07198624
7/24/2021 11:24,12.03541667,19.17,4.7296,35.10089828
7/24/2021 11:30,12.01383333,19.18333333,4.734,35.12643831
7/24/2021 11:36,11.99225,19.19666667,4.738,35.14860922
7/24/2021 11:42,11.97475,19.2,4.7424,35.18266109
7/24/2021 11:48,11.95783333,19.20666667,4.7452,35.20044365
7/24/2021 11:54,11.938,19.20666667,4.7472,35.2172125
7/24/2021 12:00,11.91991667,19.21,4.7508,35.24454509
7/24/2021 12:06,11.90183333,19.21333333,4.7532,35.2618139
7/24/2021 12:12,11.8855,19.21333333,4.756,35.28528693
7/24/2021 12:18,11.86741667,19.21,4.758,35.30490864
7/24/2021 12:24,11.85575,19.20333333,4.7596,35.32403642
7/24/2021 12:30,11.83766667,19.2,4.7608,35.33695661
7/24/2021 12:36,11.82133333,19.19333333,4.762,35.35273836
7/24/2021 12:42,11.80441667,19.18666667,4.7636,35.37187985
7/24/2021 12:48,11.78808333,19.18333333,4.7648,35.3848081
7/24/2021 12:54,11.77116667,19.17666667,4.7668,35.40731422
7/24/2021 13:00,11.75658333,19.17,4.7688,35.42982679
7/24/2021 13:06,11.742,19.16333333,4.7696,35.44227513
7/24/2021 13:12,11.72683333,19.15666667,4.7748,35.49165818
7/24/2021 13:18,11.7105,19.14333333,4.7728,35.48635826
7/24/2021 13:24,11.69883333,19.13666667,4.7756,35.51561594
7/24/2021 13:30,11.68541667,19.12666667,4.7788,35.55111935
7/24/2021 13:36,11.67258333,19.11666667,4.778,35.55303539
7/24/2021 13:42,11.658,19.11,4.78,35.57559794
7/24/2021 13:48,11.64808333,19.1,4.7816,35.59768876
7/24/2021 13:54,11.62766667,19.08666667,4.7824,35.61594986
7/24/2021 14:00,11.62008333,19.08,4.7836,35.63181019
7/24/2021 14:06,11.60491667,19.06666667,4.7844,35.65008896
7/24/2021 14:12,11.59033333,19.05333333,4.786,35.67510793
7/24/2021 14:18,11.58508333,19.04,4.7868,35.69340965
7/24/2021 14:24,11.5705,19.03,4.7872,35.70545958
7/24/2021 14:30,11.55883333,19.02,4.788,35.72088197
7/24/2021 14:36,11.54891667,19.00666667,4.7892,35.74257825
7/24/2021 14:42,11.5355,18.99666667,4.79,35.75801641
7/24/2021 14:48,11.52383333,18.98666667,4.7908,35.77346123
7/24/2021 14:54,11.51391667,18.97666667,4.7912,35.7855423
7/24/2021 15:00,11.50108333,18.96666667,4.7916,35.79762859
7/24/2021 15:06,11.48941667,18.95666667,4.792,35.8097201
7/24/2021 15:12,11.48125,18.94666667,4.7936,35.83193463
7/24/2021 15:18,11.47133333,18.93666667,4.7924,35.83054545
7/24/2021 15:24,11.45616667,18.92666667,4.7928,35.84265191
7/24/2021 15:30,11.455,18.92,4.7936,35.85522518
7/24/2021 15:36,11.43808333,18.91666667,4.794,35.86151317
7/24/2021 15:42,11.42991667,18.9,4.7932,35.86933471
7/24/2021 15:48,11.42175,18.89,4.7916,35.86457547
7/24/2021 15:54,11.41008333,18.88666667,4.794,35.88775311
7/24/2021 16:00,11.40541667,18.87666667,4.794,35.89650733
7/24/2021 16:06,11.40016667,18.86666667,4.7952,35.91540065
7/24/2021 16:12,11.38908333,18.87,4.7964,35.92261475
7/24/2021 16:18,11.38383333,18.86,4.796,35.92800074
7/24/2021 16:24,11.38208333,18.86,4.798,35.94489537
7/24/2021 16:30,11.37041667,18.84666667,4.798,35.95659173
7/24/2021 16:36,11.371,18.84333333,4.8004,35.97979775
7/24/2021 16:42,11.36575,18.85,4.8024,35.99084325
7/24/2021 16:48,11.36575,18.84333333,4.8008,35.9831779
7/24/2021 16:54,11.37391667,18.83666667,4.802,35.99917477
7/24/2021 17:00,11.38091667,18.84333333,4.806,36.02711979
7/24/2021 17:06,11.38733333,18.86333333,4.812,36.06022625
7/24/2021 17:12,11.3955,18.84,4.8076,36.0435718
7/24/2021 17:18,11.41066667,18.88333333,4.8164,36.07979519
7/24/2021 17:24,11.42175,18.91,4.8232,36.11373643
7/24/2021 17:30,11.43983333,18.87666667,4.8276,36.18023487
7/24/2021 17:36,11.44858333,18.87,4.8292,36.19962682
7/24/2021 17:42,11.46783333,18.82666667,4.8152,36.11954765
7/24/2021 17:48,11.49116667,18.81,4.804,36.03953034
7/24/2021 17:54,11.50925,18.77666667,4.79,35.95040791
7/24/2021 18:00,11.53083333,18.76,4.7796,35.87701522
7/24/2021 18:06,11.55708333,18.75666667,4.7728,35.82236963
7/24/2021 18:12,11.58158333,18.76666667,4.7724,35.81022295
7/24/2021 18:18,11.602,18.77333333,4.774,35.81792603
7/24/2021 18:24,11.623,18.79,4.7752,35.81348565
7/24/2021 18:30,11.65916667,18.79666667,4.776,35.81441725
7/24/2021 18:36,11.6755,18.80666667,4.774,35.78875149
7/24/2021 18:42,11.70583333,18.82,4.7744,35.78047532
7/24/2021 18:48,11.74316667,18.82666667,4.7728,35.76112288
7/24/2021 18:54,11.75191667,18.83333333,4.7724,35.75191866
7/24/2021 19:00,11.77116667,18.83666667,4.7688,35.71858216
7/24/2021 19:06,11.80441667,18.82666667,4.7628,35.67658874
7/24/2021 19:12,11.83883333,18.81666667,4.7552,35.62104873
7/24/2021 19:18,11.85108333,18.81333333,4.7496,35.57659876
7/24/2021 19:24,11.87558333,18.80333333,4.7432,35.53117027
7/24/2021 19:30,11.90708333,18.8,4.736,35.47316769
7/24/2021 19:36,11.92166667,18.8,4.7312,35.43256786
7/24/2021 19:42,11.95783333,18.79,4.7264,35.40063124
7/24/2021 19:48,11.97591667,18.78333333,4.7204,35.35564069
7/24/2021 19:54,11.99925,18.78333333,4.7148,35.30825711
7/24/2021 20:00,12.0325,18.77,4.7084,35.26562056
7/24/2021 20:06,12.04708333,18.76333333,4.7028,35.22397698
7/24/2021 20:12,12.05875,18.74,4.6984,35.20686309
7/24/2021 20:18,12.07975,18.70666667,4.686,35.13056336
7/24/2021 20:24,12.12291667,18.68,4.6772,35.078942
7/24/2021 20:30,12.12758333,18.65666667,4.672,35.05493585
7/24/2021 20:36,12.134,18.62333333,4.66,34.98178401
7/24/2021 20:42,12.16025,18.54666667,4.6428,34.90194189
7/24/2021 20:48,12.18358333,18.53333333,4.6424,34.9099254
7/24/2021 20:54,12.2005,18.55,4.6416,34.88900967
7/24/2021 21:00,12.20166667,18.50333333,4.6304,34.83442462
7/24/2021 21:06,12.21625,18.49333333,4.626,34.80586633
7/24/2021 21:12,12.2285,18.49,4.6216,34.77163334
7/24/2021 21:18,12.23666667,18.5,4.6196,34.74629849
7/24/2021 21:24,12.24775,18.47333333,4.6112,34.69814918
7/24/2021 21:30,12.2495,18.48666667,4.6108,34.68347702
7/24/2021 21:36,12.25941667,18.52333333,4.6124,34.66590116
7/24/2021 21:42,12.26116667,18.49666667,4.6064,34.63794457
7/24/2021 21:48,12.26233333,18.53333333,4.6088,34.62714187
7/24/2021 21:54,12.26583333,18.55666667,4.6144,34.65453577
7/24/2021 22:00,12.26758333,18.59666667,4.6196,34.66445189
7/24/2021 22:06,12.27633333,18.62,4.6196,34.64474738
7/24/2021 22:12,12.24775,18.62333333,4.6176,34.62513468
7/24/2021 22:18,12.23433333,18.64333333,4.62,34.62842128
7/24/2021 22:24,12.21625,18.63333333,4.6164,34.60662344
7/24/2021 22:30,12.20866667,18.66,4.6192,34.60765751
7/24/2021 22:36,12.197,18.72,4.6292,34.6409935
7/24/2021 22:42,12.18533333,18.78666667,4.6372,34.6518919
7/24/2021 22:48,12.17891667,18.84,4.6452,34.67396446
7/24/2021 22:54,12.16433333,18.92,4.6576,34.71031626
7/24/2021 23:00,12.15033333,18.98666667,4.6672,34.73440206
7/24/2021 23:06,12.1375,19.06,4.6784,34.76614176
7/24/2021 23:12,12.12933333,19.14,4.6916,34.80880804
7/24/2021 23:18,12.11475,19.2,4.6992,34.82163151
7/24/2021 23:24,12.10658333,19.26,4.7096,34.85761992
7/24/2021 23:30,12.09491667,19.32333333,4.7208,34.89734593
7/24/2021 23:36,12.08033333,19.36666667,4.728,34.92063633
7/24/2021 23:42,12.06516667,19.42,4.7368,34.94888305
7/24/2021 23:48,12.06166667,19.46,4.746,34.99182399
7/24/2021 23:54,12.04183333,19.50333333,4.7532,35.01521057
7/25/2021 0:00,12.02725,19.54,4.7608,35.04751674
7/25/2021 0:06,12.01558333,19.58,4.7684,35.07695546
7/25/2021 0:12,12.00566667,19.61,4.7744,35.10149532
7/25/2021 0:18,11.994,19.63666667,4.7804,35.1288207
7/25/2021 0:24,11.98116667,19.66666667,4.7876,35.16326079
7/25/2021 0:30,11.97766667,19.68333333,4.7908,35.17573562
7/25/2021 0:36,11.95608333,19.69666667,4.7952,35.2009758
7/25/2021 0:42,11.94616667,19.71666667,4.7988,35.21392851
7/25/2021 0:48,11.93508333,19.73,4.8036,35.24245651
7/25/2021 0:54,11.92516667,19.74333333,4.8068,35.25770613
7/25/2021 1:00,11.91525,19.75666667,4.8112,35.28289097
7/25/2021 1:06,11.90183333,19.76666667,4.8148,35.30425569
7/25/2021 1:12,11.89366667,19.77333333,4.8176,35.32180724
7/25/2021 1:18,11.88375,19.78,4.82,35.33604085
7/25/2021 1:24,11.87383333,19.78666667,4.8236,35.36020796
7/25/2021 1:30,11.86391667,19.79,4.8268,35.38388191
7/25/2021 1:36,11.85575,19.79333333,4.8292,35.40092844
7/25/2021 1:42,11.84758333,19.79333333,4.8312,35.41748864
7/25/2021 1:48,11.84233333,19.79666667,4.8332,35.43121978
7/25/2021 1:54,11.83591667,19.79333333,4.8344,35.44398496
7/25/2021 2:00,11.83125,19.78666667,4.8356,35.45958322
7/25/2021 2:06,11.83416667,19.78,4.8364,35.47187291
7/25/2021 2:12,11.83416667,19.77333333,4.8376,35.48747953
7/25/2021 2:18,11.84758333,19.76666667,4.8372,35.4898349
7/25/2021 2:24,11.84583333,19.76,4.8372,35.49550532
7/25/2021 2:30,11.85225,19.75666667,4.8372,35.49834114
7/25/2021 2:36,11.86216667,19.75333333,4.8368,35.4978625
7/25/2021 2:42,11.87033333,19.74333333,4.8352,35.49311062
7/25/2021 2:48,11.882,19.73666667,4.8356,35.50210035
7/25/2021 2:54,11.89366667,19.73333333,4.834,35.49167299
7/25/2021 3:00,11.90533333,19.71666667,4.832,35.48927558
7/25/2021 3:06,11.917,19.72666667,4.838,35.53051499
7/25/2021 3:12,11.93333333,19.73,4.8404,35.54757406
7/25/2021 3:18,11.95141667,19.72333333,4.8392,35.54330618
7/25/2021 3:24,11.96483333,19.70666667,4.8372,35.54092654
7/25/2021 3:30,11.97591667,19.68333333,4.8304,35.50439436
7/25/2021 3:36,12.001,19.65333333,4.8236,35.47350609
7/25/2021 3:42,12.01908333,19.62,4.812,35.40552755
7/25/2021 3:48,12.03541667,19.59,4.804,35.36455527
7/25/2021 3:54,12.06516667,19.53,4.7868,35.2724615
7/25/2021 4:00,12.0815,19.49,4.7772,35.22649086
7/25/2021 4:06,12.1165,19.41,4.76,35.1510096
7/25/2021 4:12,12.12933333,19.39333333,4.756,35.13177226
7/25/2021 4:18,12.15208333,19.32666667,4.7444,35.09148218
7/25/2021 4:24,12.17541667,19.25666667,4.73,35.0304601
7/25/2021 4:30,12.21041667,19.17333333,4.716,34.98394531
7/25/2021 4:36,12.232,19.09,4.6996,34.91728258
7/25/2021 4:42,12.26991667,18.98,4.6816,34.86002292
7/25/2021 4:48,12.29383333,18.87666667,4.662,34.78350636
7/25/2021 4:54,12.31775,18.8,4.648,34.73104928
7/25/2021 5:00,12.36383333,18.69333333,4.6276,34.6500444
7/25/2021 5:06,12.38425,18.61333333,4.614,34.60332663
7/25/2021 5:12,12.42916667,18.51333333,4.5956,34.53291248
7/25/2021 5:18,12.456,18.42,4.5796,34.47681447
7/25/2021 5:24,12.47933333,18.26,4.5484,34.34818117
7/25/2021 5:30,12.51316667,18.22666667,4.5444,34.3424509
7/25/2021 5:36,12.55108333,18.11333333,4.524,34.2651465
7/25/2021 5:42,12.57091667,17.99333333,4.506,34.21353265
7/25/2021 5:48,12.60708333,17.96,4.4972,34.16676086
7/25/2021 5:54,12.63858333,17.78333333,4.468,34.06693399
7/25/2021 6:00,12.65841667,17.6,4.4376,33.96166762
7/25/2021 6:06,12.68466667,17.64333333,4.446,33.99705017
7/25/2021 6:12,12.70625,17.52333333,4.4248,33.91664108
7/25/2021 6:18,12.75058333,17.42,4.4092,33.86995991
7/25/2021 6:24,12.785,17.31,4.3908,33.80452145
7/25/2021 6:30,12.80658333,17.26,4.3828,33.7778178
7/25/2021 6:36,12.82525,17.18666667,4.3696,33.72582709
7/25/2021 6:42,12.85091667,17.12333333,4.36,33.6964174
7/25/2021 6:48,12.86608333,17.02333333,4.3448,33.64944373
7/25/2021 6:54,12.88416667,17.03,4.3456,33.65072563
7/25/2021 7:00,12.89875,16.84333333,4.32,33.58672471
7/25/2021 7:06,12.90575,16.98,4.3364,33.61322665
7/25/2021 7:12,12.93841667,16.99,4.338,33.61864303
7/25/2021 7:18,12.95183333,16.98333333,4.3372,33.61735515
7/25/2021 7:24,12.97283333,17.00333333,4.34,33.62470022
7/25/2021 7:30,12.96816667,16.96333333,4.3324,33.59257482
7/25/2021 7:36,12.96641667,17.02333333,4.344,33.6424817
7/25/2021 7:42,12.96991667,17.12333333,4.3604,33.69989059
7/25/2021 7:48,12.95825,17.26,4.3852,33.7985931
7/25/2021 7:54,12.95183333,17.21333333,4.3868,33.85220401
7/25/2021 8:00,12.93608333,17.27666667,4.3936,33.85710454
7/25/2021 8:06,12.91566667,17.33333333,4.4032,33.8918615
7/25/2021 8:12,12.89583333,17.21333333,4.3816,33.80714374
7/25/2021 8:18,12.87891667,17.26333333,4.4004,33.9273243
7/25/2021 8:24,12.86258333,17.21,4.3888,33.87237942
7/25/2021 8:30,12.84216667,17.24666667,4.3956,33.89999386
7/25/2021 8:36,12.82,17.28333333,4.4004,33.91025924
7/25/2021 8:42,12.80191667,17.26333333,4.3976,33.90308827
7/25/2021 8:48,12.78033333,17.21,4.3832,33.82384935
7/25/2021 8:54,12.75408333,17.23333333,4.3888,33.85247661
7/25/2021 9:00,12.73483333,17.21666667,4.3844,33.82856571
7/25/2021 9:06,12.71033333,17.24666667,4.3924,33.87228519
7/25/2021 9:12,12.69108333,17.30333333,4.4016,33.90358704
7/25/2021 9:18,12.66425,17.31666667,4.404,33.91297485
7/25/2021 9:24,12.64675,17.34,4.4088,33.93457457
7/25/2021 9:30,12.62691667,17.39,4.4196,33.98522274
7/25/2021 9:36,12.59891667,17.44,4.4284,34.01851466
7/25/2021 9:42,12.57733333,17.5,4.4384,34.05354537
7/25/2021 9:48,12.56741667,17.57,4.4524,34.11435511
7/25/2021 9:54,12.53475,17.64,4.4652,34.16467571
7/25/2021 10:00,12.50675,17.69666667,4.4748,34.19876551
7/25/2021 10:06,12.47991667,17.74666667,4.4848,34.24186991
7/25/2021 10:12,12.45716667,17.82,4.498,34.29237846
7/25/2021 10:18,12.43091667,17.84666667,4.5048,34.32779263
7/25/2021 10:24,12.40408333,17.91,4.5176,34.38315161
7/25/2021 10:30,12.38308333,17.96,4.5288,34.43607683
7/25/2021 10:36,12.35333333,18.00333333,4.538,34.47753695
7/25/2021 10:42,12.33816667,18.06666667,4.5536,34.5563036
7/25/2021 10:48,12.31016667,18.09666667,4.56,34.58512992
7/25/2021 10:54,12.28975,18.16,4.5744,34.65340309
7/25/2021 11:00,12.26641667,18.2,4.5832,34.69392648
7/25/2021 11:06,12.24425,18.24333333,4.5936,34.74508699
7/25/2021 11:12,12.2215,18.28333333,4.6032,34.79222585
7/25/2021 11:18,12.2005,18.34,4.618,34.86900678
7/25/2021 11:24,12.17891667,18.37,4.6244,34.89745562
7/25/2021 11:30,12.15558333,18.41333333,4.6344,34.94496503
7/25/2021 11:36,12.1375,18.44666667,4.6436,34.99461312
7/25/2021 11:42,12.11766667,18.48666667,4.6544,35.05205167
7/25/2021 11:48,12.08966667,18.50333333,4.6592,35.07850873
7/25/2021 11:54,12.06983333,18.52666667,4.6688,35.14002133
7/25/2021 12:00,12.05175,18.53666667,4.6732,35.16879526
7/25/2021 12:06,12.03075,18.54,4.678,35.20673783
7/25/2021 12:12,12.01383333,18.53666667,4.6804,35.23004445
7/25/2021 12:18,11.99225,18.53666667,4.6828,35.25046085
7/25/2021 12:24,11.97591667,18.53,4.6856,35.28007108
7/25/2021 12:30,11.95433333,18.51666667,4.6868,35.30187099
7/25/2021 12:36,11.93683333,18.51,4.6884,35.32128748
7/25/2021 12:42,11.92283333,18.49666667,4.69,35.34651458
7/25/2021 12:48,11.903,18.49333333,4.6908,35.3562296
7/25/2021 12:54,11.88316667,18.48333333,4.6928,35.38197643
7/25/2021 13:00,11.87033333,18.47666667,4.6932,35.39119713
7/25/2021 13:06,11.85108333,18.47,4.6948,35.41064356
7/25/2021 13:12,11.83591667,18.46,4.6956,35.42619011
7/25/2021 13:18,11.81958333,18.45,4.6968,35.44515261
7/25/2021 13:24,11.80441667,18.44,4.698,35.4641234
7/25/2021 13:30,11.7875,18.42666667,4.698,35.47578704
7/25/2021 13:36,11.76941667,18.41666667,4.6996,35.49818584
7/25/2021 13:42,11.75483333,18.40333333,4.7004,35.51669065
7/25/2021 13:48,11.73675,18.39333333,4.7004,35.52545624
7/25/2021 13:54,11.72508333,18.38333333,4.7016,35.54446809
7/25/2021 14:00,11.70875,18.37333333,4.702,35.55665848
7/25/2021 14:06,11.69708333,18.35666667,4.7024,35.57471022
7/25/2021 14:12,11.68075,18.34666667,4.7024,35.58349746
7/25/2021 14:18,11.66558333,18.32333333,4.7024,35.60401598
7/25/2021 14:24,11.6545,18.31,4.7024,35.61575026
7/25/2021 14:30,11.64108333,18.29333333,4.7028,35.63384862
7/25/2021 14:36,11.63,18.27,4.7032,35.6578395
7/25/2021 14:42,11.61308333,18.25333333,4.7052,35.6896646
7/25/2021 14:48,11.59791667,18.24333333,4.7044,35.69164772
7/25/2021 14:54,11.58683333,18.23333333,4.7032,35.69020633
7/25/2021 15:00,11.57516667,18.22333333,4.7036,35.70246881
7/25/2021 15:06,11.5635,18.21333333,4.7044,35.71816355
7/25/2021 15:12,11.55008333,18.20666667,4.704,35.72063332
7/25/2021 15:18,11.539,18.19333333,4.7044,35.73586018
7/25/2021 15:24,11.52558333,18.18333333,4.7044,35.74471432
7/25/2021 15:30,11.51741667,18.18,4.7052,35.75452534
7/25/2021 15:36,11.504,18.17333333,4.7052,35.76043213
7/25/2021 15:42,11.49291667,18.16333333,4.7056,35.7727262
7/25/2021 15:48,11.483,18.16,4.7064,35.78254358
7/25/2021 15:54,11.47133333,18.15666667,4.7068,35.78893125
7/25/2021 16:00,11.45966667,18.15,4.7068,35.79484611
7/25/2021 16:06,11.44858333,18.15,4.708,35.80514105
7/25/2021 16:12,11.43983333,18.14333333,4.7076,35.807627
7/25/2021 16:18,11.42991667,18.13666667,4.7092,35.82727694
7/25/2021 16:24,11.41708333,18.13333333,4.7092,35.83023827
7/25/2021 16:30,11.41008333,18.12333333,4.7092,35.83912484
7/25/2021 16:36,11.40016667,18.11666667,4.7096,35.84848556
7/25/2021 16:42,11.3955,18.11,4.7116,35.87158768
7/25/2021 16:48,11.38558333,18.09666667,4.7116,35.88345553
7/25/2021 16:54,11.37741667,18.09333333,4.7128,35.89673135
7/25/2021 17:00,11.36925,18.09,4.7144,35.9134453
7/25/2021 17:06,11.364,18.09,4.7152,35.92031766
7/25/2021 17:12,11.35933333,18.11,4.7196,35.94028099
